#Time, x, y, z
180.004,135,125,-13.8744788388
180.041,135,125,-13.8588219332
180.079,135,125,-13.8432069823
180.117,135,125,-13.827636821
180.155,135,125,-13.8121214953
180.193,135,125,-13.7966715409
180.23,135,125,-13.781299273
180.268,135,125,-13.7660126335
180.306,135,125,-13.7508131257
180.344,135,125,-13.7357079446
180.382,135,125,-13.7207064729
180.419,135,125,-13.7058157063
180.457,135,125,-13.6910573806
180.495,135,125,-13.6764431601
180.533,135,125,-13.6619628801
180.571,135,125,-13.6476200694
180.608,135,125,-13.6334260766
180.646,135,125,-13.6193914752
180.684,135,125,-13.6055249262
180.722,135,125,-13.5918343211
180.76,135,125,-13.578327749
180.797,135,125,-13.5650134893
180.835,135,125,-13.5518994847
180.873,135,125,-13.5389933527
180.911,135,125,-13.5263017108
180.949,135,125,-13.5138238809
180.986,135,125,-13.5015675024
181.024,135,125,-13.4895489872
181.062,135,125,-13.4777783039
181.1,135,125,-13.4662630408
181.138,135,125,-13.4550092305
181.175,135,125,-13.4440222647
181.213,135,125,-13.4333192921
181.251,135,125,-13.4229093236
181.289,135,125,-13.412785331
181.327,135,125,-13.4029506881
181.364,135,125,-13.3934140887
181.402,135,125,-13.3841839194
181.44,135,125,-13.3752693721
181.478,135,125,-13.3666768086
181.516,135,125,-13.3584080471
181.553,135,125,-13.3504667544
181.591,135,125,-13.3428608734
181.629,135,125,-13.335598386
181.667,135,125,-13.3286850291
181.705,135,125,-13.3221251884
181.742,135,125,-13.3159234635
181.78,135,125,-13.3100849117
181.818,135,125,-13.3046146936
181.856,135,125,-13.2995173273
181.894,135,125,-13.2947970875
181.931,135,125,-13.2904576483
181.969,135,125,-13.2865014313
182.007,135,125,-13.2829329081
182.045,135,125,-13.2797588684
182.083,135,125,-13.2769823151
182.12,135,125,-13.2746040975
182.158,135,125,-13.2726263759
182.196,135,125,-13.2710525675
182.234,135,125,-13.2698854535
182.272,135,125,-13.2691273574
182.309,135,125,-13.2687801322
182.347,135,125,-13.2688453078
182.385,135,125,-13.269323994
182.423,135,125,-13.2702172196
182.461,135,125,-13.2715256307
182.498,135,125,-13.2732497627
182.536,135,125,-13.2753901105
182.574,135,125,-13.2779469543
182.612,135,125,-13.280920227
182.65,135,125,-13.2843094489
182.687,135,125,-13.2881137046
182.725,135,125,-13.2923319044
182.763,135,125,-13.2969626695
182.801,135,125,-13.3020045301
182.839,135,125,-13.3074557619
182.876,135,125,-13.3133145774
182.914,135,125,-13.3195793046
182.952,135,125,-13.3262491069
182.99,135,125,-13.333320816
183.028,135,125,-13.3407886811
183.065,135,125,-13.348648002
183.103,135,125,-13.3568946823
183.141,135,125,-13.3655249945
183.179,135,125,-13.3745350811
183.217,135,125,-13.3839207059
183.254,135,125,-13.393677495
183.292,135,125,-13.4038007982
183.33,135,125,-13.4142856716
183.368,135,125,-13.4251270475
183.406,135,125,-13.4363197003
183.443,135,125,-13.447858099
183.481,135,125,-13.4597363033
183.519,135,125,-13.4719476772
183.557,135,125,-13.4844869917
183.595,135,125,-13.497348485
183.632,135,125,-13.5105243556
183.67,135,125,-13.5240023853
183.708,135,125,-13.5377736259
183.746,135,125,-13.5518386101
183.784,135,125,-13.5661937656
183.821,135,125,-13.5808307261
183.859,135,125,-13.5957412997
183.897,135,125,-13.6109158069
183.935,135,125,-13.6263436449
183.973,135,125,-13.6420158999
184.01,135,125,-13.6579251695
184.048,135,125,-13.6740637026
184.086,135,125,-13.6904225593
184.124,135,125,-13.7069923146
184.162,135,125,-13.7237637405
184.199,135,125,-13.7407273748
184.237,135,125,-13.7578732863
184.275,135,125,-13.7751927677
184.313,135,125,-13.7926743837
184.351,135,125,-13.8103071946
184.388,135,125,-13.8280846659
184.426,135,125,-13.8459998045
184.464,135,125,-13.8640409101
184.502,135,125,-13.8822037767
184.54,135,125,-13.9004758243
184.577,135,125,-13.9188308001
184.615,135,125,-13.937258399
184.653,135,125,-13.9557566418
184.691,135,125,-13.9743191578
184.729,135,125,-13.9929344394
184.766,135,125,-14.0115920081
184.804,135,125,-14.030281002
184.842,135,125,-14.0489906401
184.88,135,125,-14.0677101677
184.918,135,125,-14.0864287348
184.955,135,125,-14.105135262
184.993,135,125,-14.1238154942
185.031,135,125,-14.142459311
185.069,135,125,-14.1610622151
185.107,135,125,-14.1796144923
185.144,135,125,-14.1981035866
185.182,135,125,-14.216518529
185.22,135,125,-14.2348485155
185.258,135,125,-14.2530834461
185.296,135,125,-14.2712128221
185.333,135,125,-14.289225833
185.371,135,125,-14.3071118937
185.409,135,125,-14.3248609969
185.447,135,125,-14.3424635005
185.485,135,125,-14.3599096609
185.522,135,125,-14.3771894178
185.56,135,125,-14.3942927432
185.598,135,125,-14.4112096054
185.636,135,125,-14.427929835
185.674,135,125,-14.4444439244
185.711,135,125,-14.4607430388
185.749,135,125,-14.4768178094
185.787,135,125,-14.4926589573
185.825,135,125,-14.5082572173
185.863,135,125,-14.5236062451
185.9,135,125,-14.5386971884
185.938,135,125,-14.5535171815
185.976,135,125,-14.5680574987
186.014,135,125,-14.5823135722
186.052,135,125,-14.5962779099
186.089,135,125,-14.6099382869
186.127,135,125,-14.6232859093
186.165,135,125,-14.636315838
186.203,135,125,-14.6490219016
186.241,135,125,-14.6613965026
186.278,135,125,-14.673432525
186.316,135,125,-14.6851234958
186.354,135,125,-14.6964624173
186.392,135,125,-14.7074421639
186.43,135,125,-14.7180563484
186.467,135,125,-14.7282991535
186.505,135,125,-14.7381647416
186.543,135,125,-14.7476472446
186.581,135,125,-14.7567411419
186.619,135,125,-14.7654410387
186.656,135,125,-14.7737414335
186.694,135,125,-14.7816372434
186.732,135,125,-14.7891236883
186.77,135,125,-14.7961961885
186.808,135,125,-14.802850426
186.845,135,125,-14.8090822867
186.883,135,125,-14.8148877938
186.921,135,125,-14.8202629086
186.959,135,125,-14.8252040302
186.997,135,125,-14.8297085571
187.034,135,125,-14.8337702667
187.072,135,125,-14.8373850888
187.11,135,125,-14.8405547288
187.148,135,125,-14.843278329
187.186,135,125,-14.8455526151
187.223,135,125,-14.8473747511
187.261,135,125,-14.8487433136
187.299,135,125,-14.8496574131
187.337,135,125,-14.850116079
187.375,135,125,-14.8501185178
187.412,135,125,-14.8496635936
187.45,135,125,-14.8487511467
187.488,135,125,-14.8473822707
187.526,135,125,-14.8455595294
187.564,135,125,-14.8432833891
187.601,135,125,-14.8405601567
187.639,135,125,-14.8373902083
187.677,135,125,-14.8337637342
187.715,135,125,-14.8296807352
187.753,135,125,-14.8251442638
187.79,135,125,-14.8201571064
187.828,135,125,-14.8147217273
187.866,135,125,-14.808840168
187.904,135,125,-14.8025144517
187.942,135,125,-14.7957467057
187.979,135,125,-14.7885393597
188.017,135,125,-14.7808956689
188.055,135,125,-14.7728193704
188.093,135,125,-14.7643144108
188.131,135,125,-14.7553881478
188.168,135,125,-14.7460441917
188.206,135,125,-14.7362818598
188.244,135,125,-14.7261048298
188.282,135,125,-14.715518292
188.32,135,125,-14.704527608
188.357,135,125,-14.6931379993
188.395,135,125,-14.6813545762
188.433,135,125,-14.6691828466
188.471,135,125,-14.6566281006
188.509,135,125,-14.643695423
188.546,135,125,-14.6303903915
188.584,135,125,-14.6167193328
188.622,135,125,-14.6026884656
188.66,135,125,-14.5883041273
188.698,135,125,-14.5735726335
188.735,135,125,-14.5585003087
188.773,135,125,-14.5430939065
188.811,135,125,-14.5273606533
188.849,135,125,-14.5113071085
188.887,135,125,-14.4949410548
188.924,135,125,-14.4782707382
188.962,135,125,-14.4613027273
189,135,125,-14.4440442109
189.038,135,125,-14.4265091032
189.076,135,125,-14.4087059081
189.113,135,125,-14.3906351797
189.151,135,125,-14.3723031949
189.189,135,125,-14.3537190491
189.227,135,125,-14.3348921157
189.265,135,125,-14.3158311812
189.302,135,125,-14.2965440053
189.34,135,125,-14.2770515306
189.378,135,125,-14.2573607855
189.416,135,125,-14.2374614396
189.454,135,125,-14.2173657355
189.491,135,125,-14.1970877348
189.529,135,125,-14.1766306882
189.567,135,125,-14.1560049615
189.605,135,125,-14.135229693
189.643,135,125,-14.114315642
189.68,135,125,-14.0932681116
189.718,135,125,-14.0720985105
189.756,135,125,-14.0508182263
189.794,135,125,-14.0294359859
189.832,135,125,-14.0079666053
189.869,135,125,-13.9864217424
189.907,135,125,-13.9648061088
189.945,135,125,-13.9431304989
189.983,135,125,-13.9214073863
190.021,135,125,-13.8996469398
190.058,135,125,-13.8778654554
190.096,135,125,-13.8560760029
190.134,135,125,-13.8342837117
190.172,135,125,-13.8124986504
190.21,135,125,-13.7907323203
190.247,135,125,-13.7689955208
190.285,135,125,-13.7473015113
190.323,135,125,-13.7256623292
190.361,135,125,-13.7040993819
190.399,135,125,-13.682625872
190.436,135,125,-13.6612372973
190.474,135,125,-13.6399438492
190.512,135,125,-13.6187619702
190.55,135,125,-13.5977009437
190.588,135,125,-13.5767673821
190.625,135,125,-13.5559835157
190.663,135,125,-13.5353639858
190.701,135,125,-13.5149071817
190.739,135,125,-13.4946213124
190.777,135,125,-13.4745181728
190.814,135,125,-13.4546271057
190.852,135,125,-13.4349670425
190.89,135,125,-13.4155270661
190.928,135,125,-13.3963065406
190.966,135,125,-13.377318363
191.003,135,125,-13.3585767973
191.041,135,125,-13.3400929097
191.079,135,125,-13.3218727702
191.117,135,125,-13.3039284493
191.155,135,125,-13.2862781779
191.192,135,125,-13.2689316617
191.23,135,125,-13.2518930468
191.268,135,125,-13.2351698434
191.306,135,125,-13.2187721579
191.344,135,125,-13.2027092036
191.381,135,125,-13.1869898192
191.419,135,125,-13.1716225482
191.457,135,125,-13.1566155636
191.495,135,125,-13.1419768813
191.533,135,125,-13.1277226482
191.57,135,125,-13.1138615707
191.608,135,125,-13.1003908599
191.646,135,125,-13.0873164413
191.684,135,125,-13.0746471589
191.722,135,125,-13.0623911056
191.759,135,125,-13.0505552777
191.797,135,125,-13.0391465287
191.835,135,125,-13.0281711016
191.873,135,125,-13.0176346345
191.911,135,125,-13.0075429657
191.948,135,125,-12.9979018291
191.986,135,125,-12.988716169
192.024,135,125,-12.9799908069
192.062,135,125,-12.9717301552
192.1,135,125,-12.963938292
192.137,135,125,-12.956619313
192.175,135,125,-12.9497769423
192.213,135,125,-12.9434144847
192.251,135,125,-12.9375349521
192.289,135,125,-12.9321406892
192.326,135,125,-12.9272338374
192.364,135,125,-12.9228171428
192.402,135,125,-12.9188929724
192.44,135,125,-12.9154620041
192.478,135,125,-12.9125246307
192.515,135,125,-12.9100821386
192.553,135,125,-12.9081359224
192.591,135,125,-12.9066868054
192.629,135,125,-12.9057331874
192.667,135,125,-12.9052733017
192.704,135,125,-12.9053069437
192.742,135,125,-12.9058334653
192.78,135,125,-12.9068524781
192.818,135,125,-12.9083625019
192.856,135,125,-12.9103605155
192.893,135,125,-12.9128439198
192.931,135,125,-12.9158101445
192.969,135,125,-12.9192563131
193.007,135,125,-12.9231791453
193.045,135,125,-12.9275751799
193.082,135,125,-12.9324404885
193.12,135,125,-12.9377706147
193.158,135,125,-12.943560851
193.196,135,125,-12.9498063332
193.234,135,125,-12.9565019329
193.271,135,125,-12.9636421422
193.309,135,125,-12.971221105
193.347,135,125,-12.979232516
193.385,135,125,-12.9876695627
193.423,135,125,-12.9965254757
193.46,135,125,-13.0057936072
193.498,135,125,-13.0154670354
193.536,135,125,-13.0255382851
193.574,135,125,-13.0359994847
193.612,135,125,-13.0468426696
193.649,135,125,-13.058059555
193.687,135,125,-13.0696415847
193.725,135,125,-13.0815801949
193.763,135,125,-13.0938663727
193.801,135,125,-13.106490604
193.838,135,125,-13.1194434217
193.876,135,125,-13.1327153247
193.914,135,125,-13.1462960867
193.952,135,125,-13.1601751536
193.99,135,125,-13.1743423422
194.027,135,125,-13.188787544
194.065,135,125,-13.2035002643
194.103,135,125,-13.2184697073
194.141,135,125,-13.2336850229
194.179,135,125,-13.2491352404
194.216,135,125,-13.2648094406
194.254,135,125,-13.2806966791
194.292,135,125,-13.2967856363
194.33,135,125,-13.3130645339
194.368,135,125,-13.3295215297
194.405,135,125,-13.3461451092
194.443,135,125,-13.3629236528
194.481,135,125,-13.3798454688
194.519,135,125,-13.3968991971
194.557,135,125,-13.4140737177
194.594,135,125,-13.4313579113
194.632,135,125,-13.4487400842
194.67,135,125,-13.466208482
194.708,135,125,-13.483752008
194.746,135,125,-13.5013602686
194.783,135,125,-13.5190226189
194.821,135,125,-13.5367279058
194.859,135,125,-13.5544659072
194.897,135,125,-13.5722269191
194.935,135,125,-13.5900007636
194.972,135,125,-13.6077768658
195.01,135,125,-13.6255447369
195.048,135,125,-13.6432944024
195.086,135,125,-13.6610157164
195.124,135,125,-13.6786979377
195.161,135,125,-13.6963308247
195.199,135,125,-13.7139051213
195.237,135,125,-13.7314116982
195.275,135,125,-13.7488409199
195.313,135,125,-13.7661830386
195.35,135,125,-13.7834289812
195.388,135,125,-13.8005702935
195.426,135,125,-13.817598562
195.464,135,125,-13.8345055163
195.502,135,125,-13.8512828277
195.539,135,125,-13.8679217899
195.577,135,125,-13.8844131385
195.615,135,125,-13.9007483852
195.653,135,125,-13.9169201642
195.691,135,125,-13.9329230308
195.728,135,125,-13.9487498507
195.766,135,125,-13.9643908493
195.804,135,125,-13.9798390439
195.842,135,125,-13.9950885154
195.88,135,125,-14.0101334339
195.917,135,125,-14.0249683515
195.955,135,125,-14.0395870897
195.993,135,125,-14.0539833727
196.031,135,125,-14.0681510365
196.069,135,125,-14.082084515
196.106,135,125,-14.0957781829
196.144,135,125,-14.1092266661
196.182,135,125,-14.1224269229
196.22,135,125,-14.1353743136
196.258,135,125,-14.1480627787
196.295,135,125,-14.1604880958
196.333,135,125,-14.1726458786
196.371,135,125,-14.1845319017
196.409,135,125,-14.1961422898
196.447,135,125,-14.2074740813
196.484,135,125,-14.2185244797
196.522,135,125,-14.2292874781
196.56,135,125,-14.2397599461
196.598,135,125,-14.2499418658
196.636,135,125,-14.2598310742
196.673,135,125,-14.2694250527
196.711,135,125,-14.278721535
196.749,135,125,-14.2877186305
196.787,135,125,-14.2964147017
196.825,135,125,-14.3048083596
196.862,135,125,-14.3128983892
196.9,135,125,-14.3206836824
196.938,135,125,-14.3281633783
196.976,135,125,-14.3353369364
197.014,135,125,-14.3422040195
197.051,135,125,-14.3487644935
197.089,135,125,-14.3550184263
197.127,135,125,-14.360966082
197.165,135,125,-14.3666079918
197.203,135,125,-14.371944911
197.24,135,125,-14.3769776775
197.278,135,125,-14.3817073331
197.316,135,125,-14.3861351751
197.354,135,125,-14.3902626905
197.392,135,125,-14.3940914661
197.429,135,125,-14.3976233452
197.467,135,125,-14.4008604285
197.505,135,125,-14.4038049096
197.543,135,125,-14.4064590726
197.581,135,125,-14.4088255024
197.618,135,125,-14.4109071567
197.656,135,125,-14.4127070105
197.694,135,125,-14.4142280371
197.732,135,125,-14.4154734319
197.77,135,125,-14.4164466831
197.807,135,125,-14.4171515003
197.845,135,125,-14.4175916944
197.883,135,125,-14.417771094
197.921,135,125,-14.4176936183
197.959,135,125,-14.417363372
197.996,135,125,-14.4167846322
198.034,135,125,-14.4159618719
198.072,135,125,-14.41489973
198.11,135,125,-14.4136028328
198.148,135,125,-14.412075769
198.185,135,125,-14.4103231353
198.223,135,125,-14.408349602
198.261,135,125,-14.4061598754
198.299,135,125,-14.4037584975
198.337,135,125,-14.4011500151
198.374,135,125,-14.3983391796
198.412,135,125,-14.3953310841
198.45,135,125,-14.3921308858
198.488,135,125,-14.3887437043
198.526,135,125,-14.3851748281
198.563,135,125,-14.3814298922
198.601,135,125,-14.3775145688
198.639,135,125,-14.373434136
198.677,135,125,-14.3691940891
198.715,135,125,-14.3648000891
198.752,135,125,-14.3602578662
198.79,135,125,-14.3555732849
198.828,135,125,-14.3507518792
198.866,135,125,-14.3457994736
198.904,135,125,-14.3407219913
198.941,135,125,-14.3355251227
198.979,135,125,-14.3302149146
199.017,135,125,-14.3247974086
199.055,135,125,-14.3192784626
199.093,135,125,-14.3136638357
199.13,135,125,-14.3079593436
199.168,135,125,-14.3021708634
199.206,135,125,-14.2963044655
199.244,135,125,-14.2903662052
199.282,135,125,-14.2843619315
199.319,135,125,-14.2782975472
199.357,135,125,-14.272179015
199.395,135,125,-14.2660123548
199.433,135,125,-14.2598015203
199.471,135,125,-14.2535590969
199.508,135,125,-14.2472984292
199.546,135,125,-14.2410161792
199.584,135,125,-14.234708559
199.622,135,125,-14.2283808148
199.66,135,125,-14.222042198
199.697,135,125,-14.2157001373
199.735,135,125,-14.2093585589
199.773,135,125,-14.2030172344
199.811,135,125,-14.1966822308
199.849,135,125,-14.1903698324
199.886,135,125,-14.1840819996
199.924,135,125,-14.1778136972
199.962,135,125,-14.1715740132
200,135,125,-14.1653745328
200.038,135,125,-14.159220159
200.075,135,125,-14.1531119048
200.113,135,125,-14.1470544405
200.151,135,125,-14.141054774
200.189,135,125,-14.1351168369
200.227,135,125,-14.1292453324
200.264,135,125,-14.1234452454
200.302,135,125,-14.117720209
200.34,135,125,-14.1120740577
200.378,135,125,-14.1065109748
200.416,135,125,-14.101034625
200.453,135,125,-14.095649962
200.491,135,125,-14.0903609786
200.529,135,125,-14.0851695989
200.567,135,125,-14.0800790971
200.605,135,125,-14.075093168
200.642,135,125,-14.0702145071
200.68,135,125,-14.06544552
200.718,135,125,-14.0607891051
200.756,135,125,-14.0562476244
200.794,135,125,-14.0518228469
200.831,135,125,-14.0475165179
200.869,135,125,-14.0433303311
200.907,135,125,-14.0392658799
200.945,135,125,-14.0353246465
200.983,135,125,-14.0315077281
201.02,135,125,-14.0278150388
201.058,135,125,-14.0242501421
201.096,135,125,-14.0208144081
201.134,135,125,-14.0175040172
201.172,135,125,-14.0143183595
201.209,135,125,-14.0112581916
201.247,135,125,-14.0083238035
201.285,135,125,-14.0055148515
201.323,135,125,-14.0028309096
201.361,135,125,-14.000271485
201.398,135,125,-13.9978355933
201.436,135,125,-13.9955222729
201.474,135,125,-13.9933303233
201.512,135,125,-13.9912574688
201.55,135,125,-13.9893021315
201.587,135,125,-13.9874636279
201.625,135,125,-13.9857404293
201.663,135,125,-13.9841302805
201.701,135,125,-13.9826304437
201.739,135,125,-13.9812389911
201.776,135,125,-13.9799537771
201.814,135,125,-13.9787710479
201.852,135,125,-13.9776877304
201.89,135,125,-13.976701786
201.928,135,125,-13.9758107339
201.965,135,125,-13.9750118926
202.003,135,125,-13.9743023685
